run,timestamp,lasso_alpha,lasso_max_iter,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,GB_type,GB_objective,GB_boosting_type,GB_num_leaves,GB_max_depth,GB_learning_rate,GB_n_estimators,GB_min_child_samples,GB_subsample,GB_colsample_bytree,GB_reg_alpha,GB_reg_lambda,GB_random_state,GB_n_jobs,GB_verbose,device,input_length,pred_length,valid_length,features_in_future,batch_size,learning_rate,weight_decay,dropout,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,epochs,model_dim,warmup_steps,patience,num_layers,num_heads,ffn_size,num_geo_blocks,num_patches,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_epochs,metaNN_num_cells_0,metaNN_num_cells_1,q10,q25,q50,q75,q90,avg_weight_meta_NN_NN,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_GB,test_NN_bias,test_NN_RMSE,test_NN_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_GB_bias,test_GB_RMSE,test_GB_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_train,overall_loss
380,2026-07-01 10:47:00,0.036955,2000,ridge,0.418369,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.130058,390,15,0.972457,0.851311,0.051599,0.048719,0,4,-1,cuda,672,72,48,True,64,4210.310748,0.011297,0.133518,0.018878,24,12,1,0.802268,0.54697,0.267882,0.846959,0.047931,-6.0,4.6,0.316903,23,140,1500,7,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,250.121976,0.215077,0.096027,4,0.7,cuda,8,48,12,0.048981,0.155905,0.156565,0.105486,0.057524,0.178891,0.270453,0.290886,0.25977,0.840846,2.6858,2.0938,-0.547993,2.6341,2.1005,1.48643,2.6205,2.0541,0.624838,2.0465,1.5672,0.17407,1.8449,1.4273,0.591428,2.0513,1.586,2.0,4.4486
381,2026-07-01 10:48:00,0.036531,2000,ridge,0.351548,2000,rf,300,24,12,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.019576,410,15,0.932072,0.864167,0.05195,0.046942,0,4,-1,cuda,672,72,48,True,64,3938.306887,0.001212,0.133393,0.018525,24,12,1,0.797664,0.536876,0.26727,0.843331,0.048777,-6.1,3.5,0.337926,23,140,1500,7,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,334.610486,0.314631,0.095291,4,0.7,cuda,8,48,12,0.038129,0.125959,0.163339,0.119604,0.06301,0.148972,0.303435,0.272893,0.274699,0.98194,2.8419,2.2011,-0.547992,2.6341,2.1005,1.414721,2.5553,1.9845,1.332307,2.4431,1.8864,0.170563,1.9098,1.4682,0.693128,2.1746,1.6837,2.0,4.3268
382,2026-07-01 10:50:00,0.03474,2000,ridge,0.383903,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.018242,410,15,0.965253,0.854348,0.051743,0.051165,0,4,-1,cuda,672,72,48,True,64,3596.227871,0.016201,0.132751,0.018592,24,12,1,0.79783,0.539348,0.267659,0.830944,0.047711,-6.0,4.0,0.310625,24,140,1500,7,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,316.403289,0.277856,0.096527,4,0.7,cuda,8,48,12,0.064538,0.075659,0.039179,-0.009143,0.020624,0.210345,0.285264,0.234998,0.269394,0.245149,2.8116,2.1628,-0.547992,2.6341,2.1005,1.48643,2.6205,2.0541,1.304781,2.4274,1.8757,0.165626,1.9172,1.4805,0.598584,2.2292,1.7278,2.0,3.9605
383,2026-07-01 10:51:00,0.035041,2000,ridge,0.354783,2000,rf,310,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.018439,400,15,0.979776,0.86291,0.055568,0.052985,0,4,-1,cuda,672,72,48,True,64,3463.579832,0.011793,0.130728,0.018492,24,12,1,0.788552,0.527375,0.266033,0.829693,0.048439,-6.2,4.0,0.343922,24,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,320.972293,0.318133,0.096154,4,0.7,cuda,8,48,12,0.028028,0.078567,0.084772,0.046703,0.043016,0.158867,0.227688,0.293995,0.319451,0.521833,2.7307,2.147,-0.546888,2.634,2.1003,1.393206,2.5235,1.9609,1.331942,2.4287,1.8809,0.125419,1.9151,1.4793,0.800946,2.1337,1.6498,2.0,3.9308
384,2026-07-01 10:53:00,0.039865,2000,ridge,0.374116,2000,rf,310,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.018441,410,15,0.973494,0.862938,0.053432,0.048769,0,4,-1,cuda,672,72,48,True,64,3601.880792,0.150495,0.131272,0.018589,24,12,1,0.787769,0.500695,0.268411,0.836578,0.048865,-6.3,3.9,0.351262,24,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,343.274783,0.297827,0.096878,4,0.7,cuda,8,48,12,0.076259,0.126948,0.118705,0.083453,0.050839,0.134297,0.377897,0.252057,0.235748,0.716244,2.6685,2.0771,-0.546895,2.634,2.1003,1.393206,2.5235,1.9609,1.310697,2.4269,1.877,0.142784,1.9058,1.4687,0.529243,2.0316,1.5741,2.0,4.2441
385,2026-07-01 10:54:00,0.034581,2000,ridge,0.3679,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.017309,410,15,0.984807,0.87844,0.053229,0.053394,0,4,-1,cuda,672,72,48,True,64,3676.019252,0.173554,0.132075,0.01846,24,12,1,0.78758,0.49091,0.265404,0.832692,0.048825,-6.2,4.0,0.366741,24,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,313.596951,0.363627,0.096135,4,0.7,cuda,8,48,12,0.052698,0.119814,0.125749,0.098741,0.04946,0.193546,0.228103,0.266525,0.311826,0.66605,2.6465,2.0293,-0.546898,2.634,2.1003,1.48643,2.6205,2.0541,1.325669,2.4373,1.8853,0.163405,1.8968,1.4641,0.776839,2.1177,1.6288,2.0,4.2471
386,2026-07-01 10:55:00,0.034366,2000,ridge,0.360904,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.016998,410,15,0.988877,0.865986,0.052264,0.05175,0,4,-1,cuda,672,72,48,True,64,3628.165405,0.013183,0.1307,0.018476,24,12,1,0.797225,0.493988,0.269113,0.84384,0.048809,-6.2,4.0,0.350889,25,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,322.829209,0.380993,0.096814,4,0.7,cuda,8,48,12,0.035761,0.092776,0.081445,0.059353,0.040348,0.200445,0.26435,0.245481,0.289724,0.395198,2.5506,1.9602,-0.547992,2.6341,2.1005,1.48643,2.6205,2.0541,1.35328,2.4733,1.9139,0.168665,1.907,1.4727,0.730325,2.1785,1.6765,2.0,4.0206
387,2026-07-01 10:56:00,0.033386,2000,ridge,0.357838,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.0179,410,15,0.966008,0.87911,0.052967,0.052267,0,4,-1,cuda,672,72,48,True,64,3553.457723,0.012074,0.131449,0.018446,24,12,1,0.792503,0.496493,0.270423,0.839376,0.049343,-6.2,4.0,0.357053,24,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,329.025739,0.346991,0.096494,4,0.7,cuda,8,48,12,0.036271,0.151259,0.158603,0.107134,0.063849,0.147617,0.308687,0.290584,0.253113,1.004701,2.8671,2.2598,-0.546453,2.6348,2.1007,1.48643,2.6205,2.0541,1.309649,2.4222,1.8736,0.202125,1.9367,1.5022,0.745688,2.177,1.6889,2.0,4.5432
388,2026-07-01 10:57:00,0.035589,2000,ridge,0.364286,2000,rf,300,25,11,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.017463,410,15,0.984141,0.863668,0.050766,0.049413,0,4,-1,cuda,672,72,48,True,64,3168.475706,0.012084,0.127617,0.018533,24,12,1,0.801386,0.486443,0.27486,0.82791,0.047611,-6.4,3.8,0.335986,25,140,1500,6,4,7,5,8,61,0.1,0.25,0.5,0.75,0.9,640,313.022313,0.005684,0.096834,4,0.7,cuda,8,48,12,0.060552,0.175,0.172032,0.118255,0.064508,0.164399,0.329946,0.259978,0.245677,1.041754,2.7718,2.1836,-0.547992,2.6341,2.1005,1.48643,2.6205,2.0541,1.345042,2.4567,1.9019,0.174976,1.9212,1.4907,0.70869,2.2514,1.7304,2.0,4.7185
389,2026-01-07 11:05:00,0.008874,2000,ridge,0.45911,2000,rf,310,16,12,23,0.4,0,4,lgbm,regression,gbdt,31,6,0.03129,370,24,0.997638,0.85154,0.063144,0.071622,0,4,-1,cuda,672,72,48,True,32,4294.906455,0.231054,0.138327,0.022178,24,12,1,0.854361,0.433065,0.279904,0.795564,0.03565,-2.8,3.6,0.24768,23,175,2800,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,240.079282,4.912492,0.100368,4,0.7,cuda,9,48,16,0.071763,0.13786,0.120354,0.072422,0.040408,0.247051,0.299861,0.202376,0.250712,0.630316,2.5072,1.9384,-0.485963,2.6279,2.0908,1.489321,2.5897,2.0169,1.310728,2.3887,1.8521,0.108826,1.8777,1.4548,0.621796,2.0777,1.6143,2.0,4.3244
390,2026-01-07 11:07:00,0.009627,2000,ridge,0.59667,2000,rf,310,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.025142,380,24,0.733368,0.849961,0.048907,0.06995,0,4,-1,cuda,672,72,48,True,32,4174.758983,0.246301,0.144122,0.018109,24,12,1,0.832728,0.40001,0.27957,0.787547,0.043529,-5.7,3.6,0.267555,22,140,1650,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,277.410962,4.481752,0.101673,4,0.7,cuda,9,48,16,0.125659,0.207374,0.167206,0.098561,0.051079,0.21591,0.213963,0.272458,0.297669,0.887408,2.4894,1.9619,-0.485972,2.6279,2.0908,1.489321,2.5897,2.0169,1.264255,2.3937,1.8543,0.157749,1.8957,1.4717,0.869839,2.1231,1.6365,2.0,4.9209
391,2026-01-07 11:09:00,0.008357,2000,ridge,0.22617,2000,rf,330,16,13,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.023757,360,16,0.942061,0.847229,0.045897,0.071182,0,4,-1,cuda,672,72,48,True,32,4468.310152,0.310239,0.139786,0.018,24,12,1,0.837005,0.417256,0.284417,0.810463,0.037506,-5.7,3.7,0.216859,22,189,1600,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,233.991978,4.597314,0.107316,4,0.7,cuda,12,48,16,0.142686,0.191187,0.155186,0.082134,0.038669,0.200294,0.29306,0.297772,0.208875,0.824769,2.4462,1.9037,-0.485945,2.6279,2.0908,1.48678,2.5907,2.0178,1.316865,2.4428,1.8917,0.116995,1.9109,1.4862,0.732223,2.1389,1.6499,2.0,4.7703
392,2026-01-07 11:12:00,0.01067,2000,ridge,0.272599,2000,rf,320,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.129851,370,24,0.96451,0.854868,0.047654,0.076906,0,4,-1,cuda,672,72,48,True,32,4948.955549,0.2045,0.143862,0.018987,24,12,1,0.85633,0.561578,0.290827,0.785967,0.034871,-3.6,3.7,0.281437,23,140,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,256.397753,0.740193,0.101304,4,0.7,cuda,12,48,16,0.120294,0.195863,0.154796,0.080186,0.038489,0.164429,0.303938,0.217614,0.314019,0.877294,2.5611,2.0137,-0.487789,2.6294,2.0913,1.493288,2.6011,2.0261,1.215436,2.2992,1.7869,0.170429,1.8126,1.404,0.664733,2.0053,1.5476,2.0,4.775
393,2026-01-07 11:14:00,0.009102,2000,ridge,0.327649,2000,rf,310,16,12,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.128476,500,24,0.929096,0.847288,0.058029,0.075287,0,4,-1,cuda,672,72,48,True,128,5091.958586,0.532199,0.062764,0.018119,24,12,1,0.838562,0.575088,0.275113,0.803079,0.035567,-5.7,3.8,0.261096,22,140,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,289.820131,4.721611,0.103986,4,0.7,cuda,12,48,16,0.066157,0.089059,0.147812,0.07557,0.026259,0.077226,0.340778,0.228236,0.353759,0.971951,4.9468,3.6899,-0.48595,2.6279,2.0908,1.484272,2.6362,2.0607,0.958449,2.1735,1.6828,0.138477,1.8347,1.4083,0.599174,1.9644,1.5253,2.0,4.1891
394,2026-01-07 11:15:00,0.009826,2000,ridge,0.214945,2000,rf,320,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.133132,350,24,0.696418,0.85617,0.060835,0.074175,0,4,-1,cuda,672,72,48,True,32,4342.320951,0.366339,0.05428,0.017732,24,12,1,0.828811,0.552649,0.274871,0.788333,0.046242,-5.6,3.7,0.290016,23,140,1650,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,526.349918,4.030381,0.100157,4,0.7,cuda,9,48,16,0.097902,0.143435,0.085671,0.031415,0.021673,0.181139,0.271709,0.165018,0.382133,0.468792,2.6027,2.0267,-0.487782,2.6294,2.0913,1.493288,2.6011,2.0261,1.082284,2.2534,1.752,0.160152,1.8344,1.4194,0.57518,1.9461,1.4973,2.0,4.3197
395,2026-01-07 11:18:00,0.008697,2000,ridge,0.241497,2000,rf,310,16,12,23,0.6,0,4,lgbm,regression,gbdt,31,6,0.125545,510,24,0.939035,0.841423,0.066472,0.071012,0,4,-1,cuda,672,72,48,True,32,4049.871389,0.197567,0.141929,0.017581,24,12,1,0.758418,0.460348,0.280719,0.867043,0.034488,-3.4,3.4,0.224641,22,140,1600,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,267.449263,5.055758,0.106201,4,0.7,cuda,12,48,16,0.14988,0.238249,0.201859,0.1,0.054526,0.172464,0.279849,0.243291,0.304395,1.136514,2.6511,2.095,-0.485911,2.6278,2.0908,1.482991,2.6352,2.0604,0.937293,2.1454,1.6491,0.197755,1.8561,1.4455,0.691222,2.0198,1.5626,2.0,5.1204
396,2026-01-07 11:20:00,0.009347,2000,ridge,0.213707,2000,rf,320,16,13,23,0.6,0,4,lgbm,regression,gbdt,31,6,0.135938,310,24,0.962591,0.843814,0.042957,0.057916,0,4,-1,cuda,672,72,48,True,64,4471.045333,0.541387,0.139104,0.017136,24,12,1,0.735493,0.5845,0.287718,0.774163,0.033576,-2.6,3.4,0.254209,23,175,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,491.709721,4.4218,0.091358,4,0.7,cuda,10,48,16,0.083903,0.128897,0.129976,0.084922,0.048501,0.147763,0.276725,0.215822,0.359689,0.68469,2.8055,2.1249,-0.485947,2.6279,2.0908,1.48201,2.6313,2.057,1.114413,2.2078,1.7047,0.183802,1.7973,1.3855,0.623572,1.8973,1.4559,2.0,4.2404
397,2026-01-07 11:22:00,0.008936,2000,ridge,0.43029,2000,rf,310,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.130244,300,24,0.948315,0.8702,0.064902,0.23239,0,4,-1,cuda,672,72,48,True,64,5483.254983,0.218964,0.136458,0.01889,24,12,1,0.86965,0.415533,0.277367,0.814339,0.04529,-5.8,3.3,0.167934,23,140,1700,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,524.934211,4.134704,0.100054,4,0.7,cuda,12,48,16,0.081775,0.124341,0.107134,0.072632,0.041906,0.146311,0.269528,0.211255,0.372906,0.562387,2.4778,1.9143,-0.485955,2.6279,2.0908,1.489321,2.5897,2.0169,1.150964,2.2349,1.7413,0.105133,1.8099,1.4012,0.632905,1.9118,1.4699,2.0,4.1709
398,2026-01-07 11:24:00,0.011687,2000,ridge,0.226918,2000,rf,330,17,10,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.133384,430,24,0.920517,0.829655,0.058204,0.084462,0,4,-1,cuda,672,72,48,True,64,4825.874165,0.384899,0.144065,0.017744,24,12,1,0.827955,0.561565,0.274004,0.783748,0.037077,-5.6,3.7,0.209282,22,140,1650,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,512.919833,0.916976,0.103261,4,0.7,cuda,9,48,16,0.086541,0.144424,0.129047,0.080036,0.035881,0.168338,0.317634,0.25542,0.258607,0.673242,2.7065,2.1004,-0.476636,2.6248,2.0884,1.482512,2.5887,2.0141,1.07066,2.1409,1.6682,0.134927,1.7608,1.3587,0.585754,1.8783,1.4519,2.0,4.3262
399,2026-01-07 11:26:00,0.010167,2000,ridge,0.250213,2000,rf,310,16,12,21,0.4,0,4,lgbm,regression,gbdt,31,6,0.126297,330,24,0.925362,0.856025,0.046594,0.072929,0,4,-1,cuda,672,72,48,True,64,5187.480543,0.674235,0.147058,0.019288,24,12,1,0.751131,0.518371,0.26161,0.803101,0.03564,-5.5,3.5,0.235505,23,175,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,477.382998,3.955663,0.110795,4,0.7,cuda,12,48,16,0.106894,0.159532,0.13699,0.078147,0.035612,0.149521,0.305496,0.192416,0.352567,0.657034,2.6389,2.0144,-0.487783,2.6294,2.0913,1.513449,2.605,2.0304,0.888632,2.1336,1.6515,0.073667,1.801,1.3931,0.497936,1.8431,1.4183,2.0,4.4029
400,2026-01-07 11:28:00,0.008491,2000,ridge,0.455664,2000,rf,320,16,13,22,0.6,0,4,lgbm,regression,gbdt,31,6,0.137162,510,16,0.937748,0.853147,0.061566,0.07595,0,4,-1,cuda,672,72,48,True,32,3103.657589,0.231903,0.067087,0.022674,24,12,1,0.81561,0.58738,0.280365,0.767343,0.03339,-3.0,3.3,0.29732,22,140,1600,4,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,640,281.598916,4.244867,0.079676,4,0.7,cuda,8,48,16,0.110971,0.182614,0.182794,0.100929,0.045594,0.160471,0.21891,0.234274,0.386344,1.05247,2.7671,2.1483,-0.485917,2.6278,2.0908,1.49147,2.6395,2.0622,1.242432,2.3602,1.8236,0.234421,1.8421,1.4248,0.856152,2.1171,1.6297,2.0,4.7681
401,2026-01-07 11:30:00,0.009682,2000,ridge,0.304141,2000,rf,300,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.016447,430,24,0.953107,0.845466,0.067835,0.067782,0,4,-1,cuda,672,72,48,True,64,4571.059266,0.169572,0.14138,0.017584,24,12,1,0.708876,0.54239,0.272732,0.796041,0.034502,-5.9,3.3,0.189611,23,105,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,531.974224,4.504838,0.090773,4,0.7,cuda,12,48,16,0.031445,0.032554,0.006625,-0.014538,0.032254,0.172886,0.335147,0.301699,0.190268,0.102386,2.8622,2.1735,-0.485945,2.6279,2.0908,1.489924,2.5898,2.0172,1.357591,2.4727,1.9137,0.076971,1.8944,1.4601,0.488292,1.9948,1.5317,2.0,3.56
402,2026-01-07 11:32:00,0.009707,2000,ridge,0.306731,2000,rf,330,23,13,21,0.4,0,4,lgbm,regression,gbdt,31,6,0.020954,430,24,0.951513,0.838219,0.068922,0.067868,0,4,-1,cuda,672,72,48,True,64,3982.0275,0.176206,0.141681,0.016174,24,12,1,0.688946,0.568373,0.262375,0.767078,0.033138,-5.7,3.3,0.18594,22,105,1650,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,544.677043,4.825625,0.0863,4,0.7,cuda,12,48,16,0.047602,0.070504,0.114598,0.078297,0.047632,0.096398,0.311042,0.299612,0.292947,0.762727,3.7118,2.7466,-0.486271,2.628,2.0909,1.500237,2.5955,2.0242,1.275024,2.4127,1.8645,0.11318,1.9008,1.458,0.703978,2.0491,1.5835,2.0,3.9836
403,2026-01-07 11:33:00,0.010392,2000,ridge,0.213211,2000,rf,310,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.015769,440,24,0.943616,0.871274,0.063309,0.078863,0,4,-1,cuda,672,72,48,True,64,4736.583013,0.015942,0.140022,0.017497,24,12,1,0.694959,0.587388,0.270519,0.817226,0.038547,-5.9,3.3,0.196737,22,105,3150,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,501.803155,0.633522,0.091442,4,0.7,cuda,12,48,16,0.069245,0.095923,0.156265,0.093555,0.024251,0.047402,0.317586,0.316299,0.318713,1.182866,5.751,4.3691,-0.48778,2.6294,2.0913,1.489321,2.5897,2.0169,1.395851,2.5101,1.9445,0.166023,1.9316,1.473,0.810735,2.0922,1.6109,2.0,4.4065
404,2026-01-07 11:35:00,0.009733,2000,ridge,0.266163,2000,rf,320,16,10,21,0.4,0,4,lgbm,regression,gbdt,31,6,0.119305,510,18,0.95868,0.826927,0.06828,0.075318,0,4,-1,cuda,672,72,48,True,64,5423.947811,0.19456,0.064492,0.016784,24,12,1,0.742782,0.546896,0.285898,0.797052,0.033676,-5.4,3.3,0.675751,23,140,1700,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,531.57253,4.535583,0.087698,4,0.7,cuda,12,48,16,0.078867,0.152008,0.114179,0.063189,0.03789,0.141433,0.288557,0.203275,0.366735,0.619314,2.537,1.9646,-0.486275,2.628,2.0909,1.485662,2.579,2.01,0.850411,2.0451,1.5794,0.140466,1.8109,1.4032,0.494303,1.8565,1.4242,2.0,4.3405
405,2026-01-07 11:37:00,0.009504,2000,ridge,0.224361,2000,rf,300,16,11,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.016681,430,24,0.936246,0.859025,0.061171,0.08254,0,4,-1,cuda,672,72,48,True,64,4763.894034,0.010157,0.137609,0.017728,24,12,1,0.705278,0.521676,0.261646,0.778187,0.034299,-5.9,3.4,0.165861,23,105,2050,4,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,480.381959,4.592224,0.093339,4,0.7,cuda,12,24,16,0.045024,0.097962,0.166847,0.119634,0.06214,0.125815,0.306426,0.359124,0.208635,1.061851,3.374,2.5697,-0.485945,2.6279,2.0908,1.482192,2.571,2.006,1.389053,2.5021,1.9343,0.111428,1.8963,1.4577,0.791842,2.0922,1.6089,2.0,4.3233
406,2026-01-07 11:39:00,0.009964,2000,ridge,0.233298,2000,rf,320,16,12,23,0.4,0,4,lgbm,regression,gbdt,31,6,0.139164,390,24,0.929265,0.844087,0.056222,0.0684,0,4,-1,cuda,672,72,48,True,32,5929.590727,0.450193,0.146927,0.018016,24,12,1,0.76519,0.565451,0.271576,0.796998,0.035574,-5.5,3.2,0.222195,21,105,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,551.547725,5.185066,0.114618,4,0.7,cuda,12,48,24,0.08699,0.109922,0.057734,-0.004556,-0.001469,0.109538,0.311726,0.235375,0.343361,0.380644,2.9809,2.3077,-0.487776,2.6294,2.0913,1.512276,2.6057,2.0308,0.951736,2.1914,1.6879,0.111525,1.8445,1.4251,0.512288,1.8958,1.4502,2.0,4.1032
407,2026-01-07 11:41:00,0.008181,2000,ridge,0.292557,2000,rf,330,16,12,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.022176,510,24,0.718071,0.851755,0.063598,0.063376,0,4,-1,cuda,672,72,48,True,128,5185.543815,0.19528,0.048475,0.017153,24,12,1,0.719799,0.386166,0.282232,0.750986,0.032643,-5.9,3.5,0.323982,22,105,2950,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,538.794146,5.020063,0.084222,4,0.7,cuda,12,48,16,0.223831,0.230725,0.151349,-0.008303,-0.102368,0.033408,0.286176,0.299691,0.380724,1.65835,8.2064,6.6556,-0.485952,2.6279,2.0908,1.489511,2.5897,2.0166,1.324897,2.4122,1.8709,0.207272,1.988,1.5341,0.831295,2.1099,1.6438,2.0,6.1142
408,2026-01-07 11:43:00,0.009291,2000,ridge,0.224316,2000,rf,310,17,11,21,0.5,0,4,lgbm,regression,gbdt,31,6,0.028228,440,24,0.922047,0.860979,0.070938,0.084924,0,4,-1,cuda,672,72,48,True,64,3974.975723,0.601669,0.142842,0.022003,24,12,1,0.719217,0.442049,0.290909,0.8179,0.0377,-2.1,3.3,0.196508,23,189,1600,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,362.330875,4.339727,0.093642,4,0.7,cuda,9,48,16,0.098471,0.107194,0.079526,0.047992,0.035761,0.157866,0.294544,0.285009,0.262581,0.525429,2.8393,2.1724,-0.48591,2.6278,2.0908,1.493352,2.6082,2.0403,1.312457,2.3883,1.8538,0.125315,1.8925,1.4638,0.687664,2.074,1.593,2.0,4.3036
409,2026-01-07 11:45:00,0.010853,2000,ridge,0.214577,2000,rf,310,16,13,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.015785,340,24,0.946137,0.832925,0.067828,0.077991,0,4,-1,cuda,672,72,48,True,64,4670.733442,0.006501,0.135503,0.018191,24,12,1,0.760879,0.593578,0.061801,0.775197,0.034831,-5.8,3.2,0.243971,21,203,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,505.059394,4.670014,0.090711,4,0.7,cuda,12,48,16,0.022362,0.021942,-0.00033,-0.018615,0.007494,0.180168,0.376399,0.295024,0.148409,-0.057142,2.445,1.8957,-0.48778,2.6294,2.0913,1.497674,2.6018,2.0253,1.401078,2.5551,1.9722,0.053601,1.9106,1.4847,0.473293,1.9691,1.515,2.0,3.4275
410,2026-01-07 11:46:00,0.010208,2000,ridge,0.337915,2000,rf,310,16,13,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.016148,330,24,0.947489,0.844958,0.0664,0.078648,0,4,-1,cuda,672,72,48,True,64,4427.683332,0.247266,0.020151,0.018149,24,12,1,0.725613,0.61164,0.070568,0.775178,0.034493,-5.8,3.2,0.2527,21,217,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,500.742176,4.515761,0.091341,4,0.7,cuda,12,48,16,0.030635,0.013819,-0.044904,-0.068765,-0.020594,0.260992,0.289294,0.323525,0.126188,-0.302108,2.4385,1.8797,-0.487783,2.6294,2.0913,1.497674,2.6018,2.0253,1.400149,2.5368,1.9662,0.032664,1.8996,1.4671,0.445137,1.9071,1.4595,2.0,3.7197
411,2026-01-07 11:48:00,0.010936,2000,ridge,0.331499,2000,rf,310,16,13,22,0.4,0,4,lgbm,regression,gbdt,31,6,0.016289,340,24,0.948077,0.832561,0.06366,0.079245,0,4,-1,cuda,672,72,48,True,64,4468.387759,0.195722,0.023106,0.018229,24,12,1,0.741458,0.592718,0.063197,0.78748,0.023059,-5.6,3.2,0.235363,20,217,1550,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,506.284069,4.763703,0.089093,4,0.7,cuda,13,48,16,0.070743,0.120803,0.102428,0.049281,0.035941,0.14318,0.362809,0.289557,0.204454,0.540428,2.6481,2.0411,-0.478659,2.6254,2.0892,1.497674,2.6018,2.0253,1.347021,2.5057,1.9368,0.0794,1.9147,1.4827,0.597843,2.0357,1.5707,2.0,4.1945
